id,neo_list_id,name,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,is_potentially_hazardous_asteroid,close_approach_date,relative_velocity,miss_distance_km,miss_distance_miles,orbiting_body
2523585,2523585,523585 (1998 MW5),18.69,485.9090374507,1086.5256386213,False,2025-07-21,9.286494193,56258875.31445342,34957644.11290429,Earth
54016935,54016935,(2020 HA10),19.02,417.4024333919,933.340215038,False,2025-07-21,28.2782269207,57341883.21512213,35630594.01727811,Earth
54017563,54017563,(2020 MA1),25.4,22.1082810359,49.435619262,False,2025-07-21,4.3114171513,8675310.556647966,5390588.015013317,Earth
54048845,54048845,(2020 OC),26.6,12.7219878539,28.4472296503,False,2025-07-21,6.8187202627,10458632.252689356,6498692.733434873,Earth
54098703,54098703,(2020 XA2),24.99,26.7026877056,59.7090248917,False,2025-07-21,7.7022863247,67195281.2465996,41753211.64448632,Earth
54099343,54099343,(2020 XO2),24.8,29.1443904535,65.1688382168,False,2025-07-21,14.5595518974,27773848.47192621,17257869.182427324,Earth
54340045,54340045,(2023 BY2),29.49,3.3616692116,7.516920875,False,2025-07-21,32.3390241613,74730155.28489733,46435165.266810216,Earth
3408585,3408585,(2008 GR3),24.9,27.8326768072,62.2357573367,False,2025-07-15,15.8315682972,62561862.1455314,38874138.51947732,Earth
3472374,3472374,(2009 UX19),18.93,435.0658313955,972.8367736878,False,2025-07-15,27.4173745115,37436568.26543297,23262004.84664216,Earth
3789721,3789721,(2017 WG16),22.82,72.536229467,162.1959399198,False,2025-07-15,6.1741789758,66796487.95708651,41505412.98495941,Earth
3831858,3831858,(2018 TC6),19.8,291.4439045349,651.6883821679,False,2025-07-15,2.2507513303,64075880.80779534,39814906.09223612,Earth
3838839,3838839,(2019 DQ),26.8,11.6025908209,25.9441817907,False,2025-07-15,9.453142313,56184898.3898295,34911676.9834671,Earth
54099344,54099344,(2020 XP2),22.13,99.6678239968,222.8640296264,False,2025-07-15,11.4305117073,13059498.603990441,8114796.144422419,Earth
54266163,54266163,(2022 FU3),21.39,140.1376971662,313.3574170739,True,2025-07-15,9.4675116571,17509919.61229672,10880159.527379962,Earth
54292214,54292214,(2022 OB3),23.63,49.9522409906,111.6966064835,False,2025-07-15,4.4474825799,68334486.78391677,42461081.1410305,Earth
54324411,54324411,(2022 VV),23.69,48.5909037451,108.6525638621,False,2025-07-15,7.3780258839,41489742.661644295,25780530.630855445,Earth
54433334,54433334,(2024 GJ2),30.37,2.2415837861,5.0123337231,False,2025-07-15,14.5087229417,55851208.567442134,34704331.74256217,Earth
2427621,2427621,427621 (2003 UN12),18.41,552.7833794322,1236.0612132424,False,2025-07-16,2.0707460674,45270051.56024114,28129505.657024212,Earth
2499307,2499307,499307 (2009 WC52),18.7,483.6764882185,1081.533506775,False,2025-07-16,15.3506999888,63962840.16928724,39744665.89654834,Earth
3261769,3261769,(2004 VZ14),25.04,26.0948603255,58.3498815511,False,2025-07-16,12.6121153616,40632121.05116713,25247629.273069248,Earth
3734471,3734471,(2015 VG105),24.0,42.1264610556,94.1976305719,False,2025-07-16,6.1370775616,63698202.91355764,39580227.93092775,Earth
3735684,3735684,(2015 XQ1),23.4,55.5334911581,124.1766612574,False,2025-07-16,19.5004899811,47759358.99505711,29676289.571695667,Earth
54076355,54076355,(2020 UX4),25.74,18.9040551929,42.2707524617,False,2025-07-16,20.4388501659,62981185.52865352,39134693.987631805,Earth
54100692,54100692,(2020 YP),24.6,31.9561886721,71.4562101727,False,2025-07-16,12.4104253064,37544815.60866883,23329266.626758732,Earth
2455550,2455550,455550 (2004 JO2),17.3,921.6265485028,2060.8196123208,False,2025-07-14,18.0339212454,67862181.59475864,42167604.30518934,Earth
3092390,3092390,(2001 UP),25.7,19.2555078188,43.0566244241,False,2025-07-14,10.7908102166,25641351.01582887,15932796.707635554,Earth
3393818,3393818,(2007 VV83),24.7,30.5179232594,68.2401509401,False,2025-07-14,8.1394206499,33663889.02276379,20917770.668830782,Earth
3445544,3445544,(2009 CE),24.3,36.6906137531,82.0427064882,False,2025-07-14,9.4980927193,42168248.633040495,26202134.691440977,Earth
3789623,3789623,(2017 WN13),22.91,69.5913043585,155.6108871884,False,2025-07-14,22.5090239768,73690894.33423208,45789398.456671715,Earth
3837860,3837860,(2019 AQ11),21.9,110.8038821264,247.7650126055,False,2025-07-14,20.7447686412,9936604.965162953,6174320.018328631,Earth
54048828,54048828,(2020 NK1),18.95,431.077123878,963.9177525363,True,2025-07-14,40.2869496553,64619345.12601764,40152599.16054381,Earth
54239895,54239895,(2022 BC2),22.72,75.9547566429,169.839999068,False,2025-07-14,11.4917735103,19456014.232829437,12089406.651044777,Earth
54431500,54431500,(2024 FH1),25.72,19.078972262,42.6618789186,False,2025-07-14,5.6060564136,10392414.670386592,6457547.03574329,Earth
2331509,2331509,331509 (1999 YA),18.31,578.8352574915,1294.3149835245,False,2025-07-19,21.2563728296,59920585.99871188,37232925.6258968,Earth
2340666,2340666,340666 (2006 RO36),17.82,725.3622946704,1621.9593991982,False,2025-07-19,19.9975257487,48563692.91673349,30176079.495058667,Earth
3767010,3767010,(2017 BO6),26.1,16.0160337979,35.8129403019,False,2025-07-19,10.0012775753,46382479.76697851,28820736.49189109,Earth
3798987,3798987,(2018 BY6),23.56,51.5887466264,115.3559443307,False,2025-07-19,7.4158855334,5258402.634686009,3267419.884920564,Earth
3838243,3838243,(2019 CH4),25.3,23.150212221,51.7654482198,False,2025-07-19,12.1211379413,70827507.10322806,44010172.13514665,Earth
3942363,3942363,(2019 YL),25.55,20.63264836,46.1360042888,False,2025-07-19,6.1629805782,65150136.33548183,40482417.52422411,Earth
54171999,54171999,(2021 OT),26.24,15.0160247905,33.5768521834,False,2025-07-19,9.1792952188,26355648.876014054,16376640.816629812,Earth
54341464,54341464,(2023 CD1),23.75,47.2666667188,105.6914798531,False,2025-07-19,17.6339881203,63809844.542705074,39649598.82250898,Earth
54357253,54357253,(2023 HB7),25.29,23.2570687455,52.0043866724,False,2025-07-19,18.8520888868,69555953.73654188,43220065.51081885,Earth
54518040,54518040,(2025 BZ7),24.61,31.8093633221,71.1278987093,False,2025-07-19,4.1059938944,21402678.49213154,13299007.731827678,Earth
3644769,3644769,(2013 NV6),17.75,749.1261831301,1675.0970692038,False,2025-07-17,29.1981644677,47083471.30054144,29256312.432922326,Earth
3674427,3674427,(2014 NA39),24.1,40.2304579834,89.9580388169,False,2025-07-17,18.8780768751,53132906.06309703,33015256.88980379,Earth
3702671,3702671,(2014 YN),25.7,19.2555078188,43.0566244241,False,2025-07-17,5.8998581988,33625879.28571291,20894152.513415784,Earth
3754252,3754252,(2016 LM48),20.64,197.9497586642,442.6291165029,False,2025-07-17,12.448869346,55629470.849621594,34566550.31371824,Earth
3842883,3842883,(2019 LH5),20.49,212.1069878758,474.2856433931,True,2025-07-17,16.123641538,33525543.14159605,20831806.52448349,Earth
54096095,54096095,(2020 WF5),27.78,7.3884778657,16.521138758,False,2025-07-17,17.5229199123,48234072.91935925,29971263.126151547,Earth
54269054,54269054,(2022 GM1),25.66,19.6134944368,43.8571068371,False,2025-07-17,17.0364880898,64309322.015779585,39959959.732650846,Earth
54336914,54336914,(2022 YS5),24.84,28.6124453783,63.9793728683,False,2025-07-17,6.1072200861,6678059.014656225,4149553.454356905,Earth
54346963,54346963,(2023 EN),28.09,6.4055286294,14.3231974473,False,2025-07-17,12.2749880215,27716078.097910654,17221972.33657292,Earth
54373542,54373542,(2023 LM2),19.88,280.902093949,628.116177092,False,2025-07-17,18.6029560231,21921487.33108276,13621380.595723636,Earth
2483472,2483472,483472 (2002 NX),19.32,363.5423218434,812.9053443399,False,2025-07-18,14.9847324972,28389270.30808509,17640274.57904259,Earth
2499986,2499986,499986 (2011 NP),19.91,277.0479727327,619.4981000589,False,2025-07-18,19.8994717395,50046208.87057836,31097272.19250489,Earth
3379718,3379718,(2007 NL1),21.22,151.5496635722,338.8753497147,False,2025-07-18,20.730094314,65787310.10585296,40878338.946012445,Earth
3672904,3672904,(2014 KU76),20.52,209.196770901,467.778200408,False,2025-07-18,17.8958170556,60344569.65468024,37496376.853319794,Earth
3771628,3771628,(2017 FW2),25.6,20.1629919443,45.0858206172,False,2025-07-18,13.5307458106,39435661.26744569,24504183.63749695,Earth
3789631,3789631,(2017 WV13),21.2,152.9519353442,342.0109247198,True,2025-07-18,17.3166461674,38246114.59577418,23765033.61056246,Earth
3799682,3799682,(2018 CU14),27.6,8.0270316728,17.948988478,False,2025-07-18,15.2947673407,57689237.75574891,35846430.12037051,Earth
3802577,3802577,(2018 GY3),27.6,8.0270316728,17.948988478,False,2025-07-18,9.8406886537,69251382.72067598,43030813.85727556,Earth
54053939,54053939,(2020 RD4),29.7,3.0517923259,6.824015094,False,2025-07-18,8.2974773808,49126222.28670433,30525619.037194606,Earth
54283043,54283043,(2022 LP3),22.32,91.3177025518,204.1925904549,False,2025-07-18,12.3563501552,57665417.511305615,35831628.906814836,Earth
54330738,54330738,(2022 WS10),26.56,12.9585072669,28.9761031358,False,2025-07-18,8.8412581035,19358409.252145804,12028757.728375882,Earth
54330918,54330918,(2022 WY10),23.07,64.6479825612,144.557283615,False,2025-07-18,7.4476859076,72444721.93664731,45015062.83523243,Earth
54434081,54434081,(2024 GM5),27.81,7.287104149,16.2944602362,False,2025-07-18,14.1959564733,46479428.431886874,28880977.5988479,Earth
3606253,3606253,(2012 OQ),21.9,110.8038821264,247.7650126055,True,2025-07-22,13.530824733,8058567.397302307,5007361.586241556,Earth
3662283,3662283,(2014 DN7),20.73,189.9131234709,424.6586539002,False,2025-07-22,19.4103264088,58481035.37591928,36338430.34719071,Earth
3735612,3735612,(2015 XC),25.2,24.2412481101,54.2050786336,False,2025-07-22,8.5043680952,71407174.94373845,44370361.029058844,Earth
3780633,3780633,(2017 PK25),25.3,23.150212221,51.7654482198,False,2025-07-22,13.6614760026,50266370.96379291,31234074.573617704,Earth
3825008,3825008,(2018 KU1),20.95,171.6148940774,383.7425691085,False,2025-07-22,19.0555273331,32682744.79510272,20308115.915828735,Earth
54088800,54088800,(2020 VM6),22.79,73.545308935,164.452310205,False,2025-07-22,11.9103561366,36645516.15128796,22770467.85578558,Earth
54285294,54285294,(2022 MC),23.77,46.8333233136,104.7224945415,False,2025-07-22,15.2645919984,64165377.67368369,39870516.8659933,Earth
54380887,54380887,(2023 RD2),23.25,59.5052078631,133.0576897973,False,2025-07-22,2.1249495605,53632054.809812,33325413.53885755,Earth
2523728,2523728,523728 (2014 ON344),22.6,80.2703167283,179.4898847799,False,2025-07-23,13.7064040588,51430283.7113246,31957296.418691322,Earth
3348144,3348144,(2006 TL),23.9,44.1118199997,98.6370281305,False,2025-07-23,8.6579174468,47646810.84769684,29606355.395816818,Earth
3703372,3703372,(2015 AW16),21.5,133.2155666981,297.8790627982,False,2025-07-23,17.3975389383,20229841.61830308,12570240.691807356,Earth
3720924,3720924,(2015 LA2),23.0,66.7659413495,149.2931834393,False,2025-07-23,6.7708619439,14593227.78793261,9067811.267425617,Earth
3779048,3779048,(2017 OD20),22.67,77.7239702031,173.7960808552,False,2025-07-23,2.3377007125,38215194.974973015,23745821.049094927,Earth
3786458,3786458,(2017 UG),27.5,8.4053340207,18.7948982439,False,2025-07-23,8.1636564396,55578184.79528119,34534682.6372749,Earth
54122200,54122200,(2021 CS9),24.29,36.8599699314,82.4213984152,False,2025-07-23,11.1962857062,19450122.216000978,12085745.521556403,Earth
54144269,54144269,(2021 GE59),18.84,453.476698997,1014.0047251696,False,2025-07-23,2.938365341,49640224.54609245,30845005.231043782,Earth
2584604,2584604,584604 (2017 OD20),22.67,77.7239702031,173.7960808552,False,2025-07-23,2.3377023274,38215201.24312377,23745824.9439432,Earth
54292324,54292324,(2022 OW3),26.44,13.694777373,30.6224531427,False,2025-07-23,14.8012630625,38814574.81818053,24118258.41351401,Earth
54376437,54376437,(2023 OY4),25.27,23.4722637531,52.4855773378,False,2025-07-23,11.986517317,58176453.185092494,36149171.74984871,Earth
54420791,54420791,(2024 AW4),20.71,191.6703679668,428.5879720462,False,2025-07-23,13.6314113233,21525758.359459385,13375486.015040087,Earth
54496395,54496395,(2024 UV7),29.37,3.552670883,7.944013596,False,2025-07-23,14.3582486614,60219813.96209308,37418857.26057741,Earth
2367390,2367390,367390 (2008 MB5),19.24,377.185489265,843.412394123,False,2025-07-26,10.7177557226,64017093.22810293,39778377.18408323,Earth
2416851,2416851,416851 (2005 MM13),19.0,421.2646105562,941.9763057186,False,2025-07-26,14.2695889638,54883464.31466994,34103003.347857706,Earth
3147312,3147312,(2003 BN1),20.59,202.5606008648,452.9392730968,False,2025-07-26,30.8013152834,39378045.03907538,24468382.573305044,Earth
3170242,3170242,(2003 YR1),22.2,96.5061469579,215.7943048444,False,2025-07-26,22.2944504635,64636471.20985354,40163240.81557933,Earth
3414390,3414390,(2008 MZ),18.63,499.5224099063,1116.966064835,False,2025-07-26,20.6810296109,66648764.937352076,41413622.156893685,Earth
3602933,3602933,(2012 HD20),22.2,96.5061469579,215.7943048444,False,2025-07-26,8.7234011723,73078560.67682317,45408911.96535087,Earth
3843317,3843317,(2019 NB7),27.4,8.801465209,19.6806745089,False,2025-07-26,17.3426882383,25968149.537535757,16135859.892859193,Earth
3634943,3634943,(2013 HL),21.68,122.6182113181,274.1826557868,False,2025-07-27,2.989077688,59010166.76709625,36667217.34761228,Earth
3781043,3781043,(2017 QK18),24.65,31.2287770103,69.8296682492,False,2025-07-27,18.8921682451,48156348.56809183,29922967.453774054,Earth
54105106,54105106,(2021 AH4),23.61,50.4144433858,112.7301224584,False,2025-07-27,10.0725538739,51690972.80998874,32119281.113271117,Earth
54248573,54248573,(2022 DS3),26.88,11.1829137825,25.0057554041,False,2025-07-27,6.692642701,64847798.441820346,40294553.46847488,Earth
54336905,54336905,(2022 YH5),26.54,13.0784108584,29.2442157171,False,2025-07-27,26.8890608803,70913026.37119013,44063311.34416041,Earth
54340446,54340446,(2023 BP8),21.23,150.8533561176,337.3183589129,False,2025-07-27,24.9252990793,48441112.99052739,30099911.86085433,Earth
54423045,54423045,(2024 BL3),24.48,33.7718597164,75.5161740526,False,2025-07-27,13.5279324526,34878695.35462394,21672616.320790693,Earth
54445920,54445920,(2024 LJ1),25.7,19.2555078188,43.0566244241,False,2025-07-27,7.0512092903,42439753.49314797,26370839.988543186,Earth
54465942,54465942,(2024 PR3),20.81,183.0437803683,409.2983357621,False,2025-07-27,13.5778784322,50911495.17280434,31634936.16889824,Earth
3565066,3565066,(2011 JM5),26.3,14.6067964271,32.6617897446,False,2025-07-24,16.190479473,45462918.714245684,28249347.749370974,Earth
3638434,3638434,(2013 JN22),19.27,372.0103103398,831.8403422506,False,2025-07-24,35.057412973,57174528.73618376,35526604.76611146,Earth
3836206,3836206,(2018 VD8),21.4,139.4938229344,311.9176705226,False,2025-07-24,3.503585248,60229256.29541152,37424724.4544361,Earth
54050999,54050999,(2020 PP1),26.68,12.2618211318,27.4182655787,False,2025-07-24,6.1152894921,18392275.629881177,11428430.133061137,Earth
54381324,54381324,(2023 RH3),26.32,14.4728805126,32.3623446563,False,2025-07-24,11.3119278358,39836090.903340206,24752999.07551663,Earth
54496852,54496852,(2024 UQ11),25.87,17.8055329183,39.8143819809,False,2025-07-24,10.870637784,48589418.69396548,30192064.751784425,Earth
3717081,3717081,(2015 HS11),27.1,10.1054341542,22.5964377109,False,2025-07-25,8.3077335897,31448282.978620708,19541056.91206545,Earth
3825420,3825420,(2018 LU15),23.5,53.0340723319,118.5877908577,False,2025-07-25,5.8362554903,11707945.966187524,7274980.278070871,Earth
54235436,54235436,(2022 AQ),27.04,10.3885510102,23.2295062464,False,2025-07-25,9.854549233,23281706.203414354,14466581.410507925,Earth
54480234,54480234,(2024 SE),24.46,34.084346887,76.214916608,False,2025-07-25,7.5279809121,63951246.439080745,39737461.8866524,Earth
2475534,2475534,475534 (2006 TS7),21.25,149.4703242356,334.2258056097,True,2025-07-28,25.8815936707,42002265.20362089,26098997.370940734,Earth
3310057,3310057,(2005 YX128),19.02,417.4024333919,933.340215038,False,2025-07-28,21.7172702856,9319365.0212106,5790784.9019163065,Earth
3511111,3511111,(2010 EX11),24.11,40.0456158192,89.5447191727,False,2025-07-28,6.7708954919,26616920.030070778,16538987.18365959,Earth
3724583,3724583,(2015 OH26),24.1,40.2304579834,89.9580388169,False,2025-07-28,13.7312759362,45568814.932477266,28315148.60815371,Earth
3768620,3768620,(2017 CR1),27.8,7.3207398935,16.3696720474,False,2025-07-28,5.4177537831,24525647.992038906,15239530.99581069,Earth
3798979,3798979,(2018 BR6),26.3,14.6067964271,32.6617897446,False,2025-07-28,8.5101953599,58067973.591163464,36081765.655843325,Earth
3802437,3802437,(2018 GC2),26.8,11.6025908209,25.9441817907,False,2025-07-28,5.7377031203,74284556.26261224,46158282.873569444,Earth
3842916,3842916,(2019 MK),21.6,127.2198785394,284.4722965033,False,2025-07-28,15.5150416778,40554570.44286592,25199441.559564844,Earth
54122196,54122196,(2021 CP9),26.97,10.7288945451,23.9905375262,False,2025-07-28,17.8793243261,69628214.22008479,43264966.09322474,Earth
54168304,54168304,(2021 NM4),24.9,27.8326768072,62.2357573367,False,2025-07-28,17.5913790097,46747261.14299903,29047401.128371388,Earth
54171755,54171755,(2021 OJ),22.6,80.2703167283,179.4898847799,False,2025-07-28,20.0009833356,27046488.742998146,16805908.804552626,Earth
54217199,54217199,(2021 VY4),26.43,13.7579895932,30.7637999642,False,2025-07-28,16.9662723043,46463799.6880916,28871266.34777021,Earth
54243727,54243727,(2022 BC6),24.09,40.4161533403,90.3732662579,False,2025-07-28,20.6978216582,69389300.79681487,43116512.17590443,Earth
2613291,2613291,613291 (2005 YX128),19.04,413.5756648806,924.7833005128,False,2025-07-28,21.7172659835,9319378.649576556,5790793.370190233,Earth
54323527,54323527,(2022 VG),27.72,7.5954756643,16.9839999068,False,2025-07-28,11.1013113721,47639058.476636425,29601538.29581177,Earth
2162142,2162142,162142 (1998 VR),18.83,455.5698523357,1018.6851583223,False,2025-07-29,9.1437999808,61049021.83576988,37934103.14101122,Earth
3523337,3523337,(2010 KU7),22.24,94.7447112647,211.8556148964,False,2025-07-29,16.1193787558,57375246.20297422,35651324.81662946,Earth
3666783,3666783,(2014 FO47),20.21,241.2986969214,539.5602891983,True,2025-07-29,16.4536855752,72138945.8650592,44825062.39478506,Earth
3674174,3674174,(2014 MP41),18.38,560.4733622523,1253.2565375739,False,2025-07-29,27.9440443931,70349340.57976462,43713053.23505293,Earth
3709711,3709711,(2015 BP515),21.07,162.3883902199,363.1114792885,True,2025-07-29,11.3296995935,25804193.967083145,16033982.6254916,Earth
3725653,3725653,(2015 PU56),23.0,66.7659413495,149.2931834393,False,2025-07-29,11.8855159466,67848909.19693331,42159357.21960312,Earth
